Language_ID,Language_Name,ISO_Code,Family_ID,Genus_ID,Status,Macroarea,Latitude,Longitude,Countrycodes
udih1248,Udihe,ude,51,251,unknown,Eurasia,46.6309,135.678,RU
udii1243,Udi,udi,26,32,unknown,Eurasia,40.9,47.7236,AZ
udmu1245,Udmurt,udm,122,348,unknown,Eurasia,56.12921,52.63548,RU
ugan1238,Ugandan Sign Language,ugn,21,23,safe,Africa,0.2475,32.4829,UG
atam1239,Uradhi,urf,8,35,extinct,Australia,-11.0018,142.273,AU
ukra1253,Ukrainian,ukr,24,141,unknown,Eurasia,48.175842,24.395786,UA
uppe1438,Upper Kuskokwim,kuu,27,37,critically endangered,North America,62.2976,-155.951,US
ulch1241,Ulcha,ulc,51,251,critically endangered,Eurasia,51.8521,140.29,RU
wuzl1236,Uldeme,udl,2,108,safe,Africa,10.955,14.1378,CM
ulit1238,Ulithian,uli,12,25,severely endangered,Papunesia,9.961388,139.603611,FM
umaa1242,Uma,ppk,12,123,unknown,Papunesia,-1.70416,119.968,ID
umbu1257,UMbundu,umb,4,31,safe,Africa,-12.4763,14.4148,AO
umpi1239,Umpila,ump,8,35,severely endangered,Australia,-13.1528,143.467,AU
unaa1239,Una,mtg,25,240,safe,Papunesia,-4.69676,140.1,ID
ngar1284,Ungarinjin,ung,132,271,unknown,Australia,-16.4006,126.433,AU
unam1242,Unami,unm,11,13,extinct,North America,35.0264,-98.3201,US
urav1235,Ura,uur,12,25,safe,Papunesia,-18.6747,169.084,VU
urdu1245,Urdu,urd,24,84,unknown,Eurasia,25.0,67.0,PK
urho1239,Urhobo,urh,4,148,unknown,Africa,5.31155,5.86148,NG
urim1252,Urim,uri,1,511,unknown,Papunesia,-3.58018,142.653,PG
urub1250,Urubú-Kaapor,urb,14,16,vulnerable,South America,-2.46455,-46.2204,BR
urak1238,Urak Lawoi',urk,12,14,definitely endangered,Eurasia,7.5258,99.0768,TH
urum1249,Urum,uum,51,83,definitely endangered,Eurasia,42.0379,43.994,GE UA
urar1246,Urarina,ura,235,512,vulnerable,South America,-4.44006,-75.4211,PE
urat1244,Urat,urt,1,92,unknown,Papunesia,-3.60065,142.79,PG
uruu1244,Uru,ure,104,209,safe,South America,-16.72547,-68.97119,BO
usan1239,Usan,wnu,25,57,safe,Papunesia,-4.84265,145.362,PG
urub1243,Urubú Sign Language,uks,21,23,safe,South America,-2.54091,-46.4213,BR
usar1243,Usarufa,usa,25,28,safe,Papunesia,-6.38898,145.633,PG
uigh1240,Uyghur,uig,51,83,unknown,Eurasia,43.67,79.75,CN
uzbe1247,Uzbek,uzs,51,83,unknown,Eurasia,39.0,66.0,AF UZ
vafs1240,Vafsi,vaf,24,138,definitely endangered,Eurasia,34.5309,50.0013,IR
vagl1239,Vagla,vag,4,143,unknown,Africa,9.33848,-2.31333,GH
vaii1241,Vai,vai,59,107,safe,Africa,7.05085,-11.3262,SL LR
vasa1239,Vasavi,vas,24,84,unknown,Eurasia,21.3624,73.8652,IN
lako1244,Vata,dic,4,41,safe,Africa,5.86012,-5.40633,CI
vedd1240,Vedda,ved,24,84,definitely endangered,Eurasia,6.97396,81.2618,LK
vend1245,Venda,ven,4,31,unknown,Africa,-22.188,29.9523,ZW ZA
veps1250,Veps,vep,122,249,unknown,Eurasia,60.3353,34.7865,RU
viet1252,Vietnamese,vie,67,417,unknown,Eurasia,20.681188,105.774071,VN
vili1238,Vili,vif,4,31,safe,Africa,-4.06716,11.3804,GA CG
kari1304,Kariera,vka,8,116,extinct,Australia,-20.445,118.613,AU
vlaa1235,Vlaamse Gebarentaal,bvs,21,23,safe,Eurasia,51.119147,4.913097,BE
vinm1237,Vinmavis,vnm,12,25,safe,Papunesia,-16.2253,167.427,VU
voti1245,Votic,vot,122,249,unknown,Eurasia,59.3802,28.6235,RU
wage1238,Wagiman,waq,236,513,severely endangered,Australia,-13.8627,131.893,AU
wahg1249,Wahgi,whg,25,217,unknown,Papunesia,-5.83333333333,144.716666667,PG
waiw1244,Wai Wai,waw,33,45,vulnerable,South America,1.50881,-59.1417,BR GY
wakh1245,Wakhi,wbl,24,138,unknown,Eurasia,37.1768,73.9777,AF PK TJ
valm1241,Walman,van,1,92,safe,Papunesia,-3.24963,142.499,PG
wamb1258,Wambaya,wmb,116,514,unknown,Australia,-17.496,135.683,AU
ngur1261,Wangkumara,nbx,8,9,unknown,Australia,-29.2411,143.216,AU
waor1240,Waorani,auc,237,515,vulnerable,South America,-1.12312,-76.683,EC
wapp1239,Wappo,wao,238,516,safe,North America,38.25,-122.5,US
wari1268,Wari',pav,239,517,definitely endangered,South America,-10.69948,-64.56152,BR
wash1253,Washo,was,240,518,severely endangered,North America,38.8184,-119.64,US
waja1257,Watjarri,wbv,8,116,severely endangered,Australia,-28.1761,117.153,AU
woun1238,Waunana,noa,90,174,vulnerable,South America,8.5,-78.0,CO PA
waya1270,Wayampi,oym,14,16,unknown,South America,1.73817,-52.6887,BR
wamb1259,Wambon,wms,25,38,safe,Papunesia,-5.44334,140.48,ID
wanm1242,Wanman,wbt,8,116,severely endangered,Australia,-22.7078,122.325,AU
wich1264,Wichí,mzh,95,189,vulnerable,South America,-23.1633,-62.1757,BO AR
wels1247,Welsh (Colloquial),cym,24,159,unknown,Eurasia,52.0,-4.0,GB
weda1241,Wedau,wed,12,25,unknown,Papunesia,-10.1246,150.172,PG
weri1253,Weri,wer,25,336,unknown,Papunesia,-7.71834,146.914,PG
luan1263,Wetan,lex,12,49,unknown,Papunesia,-8.18378,127.944,ID
wang1290,Wangkangurru,wgg,8,9,extinct,Australia,-25.8148,135.941,AU
waig1243,Waigali,wbk,24,357,unknown,Eurasia,35.0358,70.9761,AF
waru1264,Warrongo,wrg,8,35,extinct,Australia,-18.2496,144.37,AU
wich1260,Wichita,wic,32,44,unknown,North America,35.0665,-98.1831,US
yoku1256,Wikchamni,yok,97,519,unknown,North America,36.3167,-119.721,US
wira1265,Wirangu,wiw,8,9,safe,Australia,-32.0,134.0,AU
wiyo1248,Wiyot,wiy,11,520,extinct,North America,39.2492,-122.952,US
waka1274,Wagawaga,wkw,8,112,unknown,Australia,-26.248,151.868,AU
nucl1347,Wolof,wol,4,122,unknown,Africa,15.2534,-15.383,SN GM
wall1257,Wallisian,wls,12,25,safe,Papunesia,-13.2903,-176.207,WF
walm1241,Walmatjari,wmt,8,116,definitely endangered,Australia,-19.7229,126.113,AU
woli1241,Wolio,wlo,12,123,safe,Papunesia,-5.33,122.67,ID
warl1256,Warluwara,wrb,8,116,extinct,Australia,-22.2909,138.738,AU
wola1242,Wolaytta,wal,2,259,safe,Africa,6.32668,37.7537,ET
west2600,West Makian,mqs,9,268,safe,Papunesia,0.45332,127.63,ID
wamb1257,Wambule,wme,18,88,unknown,Eurasia,27.14808,86.47646,NP
weme1239,Wéménugbé,wem,4,5,safe,Africa,6.77227,2.47457,BJ
wikm1247,Wik Munkan,wim,8,35,vulnerable,Australia,-13.98051,141.81611,AU
wikn1245,Wik Ngathana,wig,8,35,definitely endangered,Australia,-13.8691,141.532,AU
wann1242,Wan,wan,59,136,unknown,Africa,7.88773,-5.82092,CI
hoch1243,Winnebago,win,70,142,unknown,North America,43.5,-88.5,US
want1252,Wantoat,wnc,25,144,unknown,Papunesia,-6.15216,146.513,PG
weno1238,Wobe,wob,4,41,unknown,Africa,7.40391,-7.24617,CI
woga1249,Wogamusin,wog,3,3,safe,Papunesia,-4.22936,142.401,PG
kama1365,Woisika,woi,10,12,unknown,Papunesia,-8.26897,124.792,ID
wole1240,Woleaian,woe,12,25,unknown,Papunesia,7.37957,143.916,FM
womo1238,Womo,,79,454,unknown,Papunesia,-2.91666666667,141.833333333,PG
woro1255,Worora,unp,132,271,unknown,Australia,-15.6666666667,124.666666667,AU
wapi1253,Wapishana,wap,13,521,unknown,South America,2.58744,-59.8021,BR GY
wara1303,Warao,wba,241,522,definitely endangered,South America,7.50851,-59.3528,VR
warr1257,Warrnambool,,8,112,extinct,Australia,-38.345,142.4608,AU
ward1246,Wardaman,wrr,242,523,severely endangered,Australia,-15.4155,132.604,AU
warr1255,Warrgamay,wgy,8,35,extinct,Australia,-18.5468,146.179,AU
guar1293,Warekena,gae,13,15,unknown,South America,1.80835,-66.922505,VR CO BR
warl1254,Warlpiri,wbp,8,116,unknown,Australia,-20.1008,131.05,AU
ware1253,Warembori,wsa,12,63,safe,Papunesia,-1.65941,137.566,ID
wand1263,Warndarang,wnd,37,524,extinct,Australia,-14.2996,135.705,AU
waro1242,Waropen,wrp,12,63,unknown,Papunesia,-2.31142,136.633,ID
wari1266,Waris,wrs,41,61,safe,Papunesia,-3.139,140.931,PG ID
waru1265,Warumungu,wrm,8,116,severely endangered,Australia,-20.6479,134.375,AU
warr1258,Warrwa,wwr,77,158,extinct,Australia,-17.0965,123.971,AU
wara1290,Waray (in Australia),wrz,47,525,extinct,Australia,-13.0941,131.236,AU
wask1241,Waskia,wsk,25,57,safe,Papunesia,-4.57978,145.979,PG
wath1238,Wathawurrung,,8,112,extinct,Australia,-37.68777565,144.1013148,AU
wata1253,Watam,wax,92,317,safe,Papunesia,-4.02591,144.583,PG
wuch1236,Wu (Changzhou),wuu,18,191,unknown,Eurasia,29.8621,119.682,CN
waur1244,Waurá,wau,13,455,vulnerable,South America,-13.296,-53.6971,BR
waam1244,Waama,wwa,4,143,unknown,Africa,10.5956,1.65318,BJ
woiw1237,Woiwurrung,,8,112,unknown,Australia,-37.64264501,145.5879962,AU
wara1300,Waray-Waray,war,12,30,unknown,Papunesia,11.4911,125.012,PH
wyan1247,Wyandot,wya,93,218,unknown,North America,44.33,-77.5,CA
waya1269,Wayana,way,33,45,unknown,South America,2.77537,-54.4429,SR BR GF
xamm1241,/Xam,xam,243,526,extinct,Africa,-31.7612,20.1733,ZA
xara1244,Xârâcùù,ane,12,25,safe,Papunesia,-21.7034,165.996,NC
xaas1235,Xasonga,kao,59,107,safe,Africa,14.2147,-13.8051,ML SN
xava1240,Xavánte,xav,48,75,vulnerable,South America,-14.3017,-52.4367,BR
komb1272,Kombio,xbi,1,1,unknown,Papunesia,-3.48467,142.694,PG
xere1240,Xerénte,xer,48,75,severely endangered,South America,-9.59426,-48.2629,BR
xhos1239,Xhosa,xho,4,31,unknown,Africa,-31.0389,28.0769,ZA
kana1283,Kanashi,xns,18,56,definitely endangered,Eurasia,32.2843,77.1553,IN
xokl1240,Xokleng,xok,48,75,critically endangered,South America,-26.9217,-49.5886,BR
xooo1239,!Xóõ,nmn,243,526,definitely endangered,Africa,-23.59,19.15,BW
kung1261,!Xun (Ekoka),knw,141,311,safe,Africa,-21.92,18.0,NA AO
yagu1244,Yagua,yad,244,527,definitely endangered,South America,-3.42913,-72.2186,PE
